id,document_id,symbol,title,title_en,title_fr,title_sp,date,derestricted_date,pages_en,pages_fr,pages_sp,status,collection,access_level,contents,dispute.code,doctype.name,document_reporttype.reporttype.name,document_product.product.name,document_url.url
133385,15-3716,WT/DS457/AB/R,,"Peru - Additional Duty on Imports of Certain Agricultural Products - AB-2015-3 - Report of the Appellate Body
",Pérou - Droit additionnel visant les importations de certains produits agricoles - AB-2015-3 - Rapport de l'Organe d'appel,Perú - Derecho adicional sobre las importaciones de determinados productos agropecuarios - AB-2015-3 - Informe del Órgano de Apelación,2015-07-20 00:00:00.000000,,61,70,71,Complete,WT,Public,Short title: Peru – Agricultural Products. 1. Introduction -- 2. Arguments of the participtants -- 3. Arguments of the third participants -- 4. Issues raised in this appeal -- 5. Analysis of the Appellate Body -- Annexes.,DS457,Appellate Body report,Normal Report,agricultural products,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/133385/q/WT/DS/457ABR.pdf
128879,14-6854,WT/DS457/R,,Peru - Additional Duty on Imports of Certain Agricultural Products - Report of the Panel,Pérou - Droit additionnel visant les importations de certains produits agricoles - Rapport du Groupe spécial,Perú - Derecho adicional sobre las importaciones de determinados productos agropecuarios - Informe del Grupo Especial,2014-11-27 00:00:00.000000,,127,136,128,Complete,WT,Public,Short title: Peru — Agricultural Products. 1. Introduction -- 2. Factual aspects -- 3. Parties' request for finding and recommandtions -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendation.,DS457,Panel report,Normal Report,agricultural products,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/128879/q/WT/DS/457R.pdf
227076,15-6724,WT/DS456/R,,India - Certain Measures relating to Solar Cells and Solar Modules - Report of the Panel,Inde - Certaines mesures relatives aux cellules solaires et aux modules solaires - Rapport du Groupe spécial,India - Determinadas medidas relativas a las células solares y los módulos solares - Informe del Grupo Especial,2016-02-24 00:00:00.000000,,140,160,161,Complete,WT,Public,"Short title: India - Solar Cells. 
1. Introduction -- 2. Factual aspects -- 3. Parties' requests for findings and recommendations -- 4. Arguments fo the parties -- 5. Arguments of the third paties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendation.",DS456,Panel report,Normal Report,equipment (solar energy),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/227076/q/WT/DS/456R.pdf
130358,15-0877,WT/DS454/R ; WT/DS460/R,,China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes (HP-SSST) from Japan - China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes (HP-SSST) from the European Union - Reports of the Panels,"Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance du Japon - Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance l'Union européenne - Rapports des Groupes spéciaux",China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes del Japón - China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes la Unión Europea - Informes de los Grupos Especiales,2015-02-13 00:00:00.000000,,124,141,145,Complete,WT,Public,Short title: China – HP-SSST (Japan)/ China – HP-SSST (EU). 1. Introduction -- 2. Factual aspects -- 3. Arguments of the parties -- 4. Arguments of the thirds parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendations.,DS454,Panel report,Normal Report,stainless steel tubes,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/130358/q/WT/DS/454R.pdf
130358,15-0877,WT/DS454/R ; WT/DS460/R,,China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes (HP-SSST) from Japan - China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes (HP-SSST) from the European Union - Reports of the Panels,"Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance du Japon - Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance l'Union européenne - Rapports des Groupes spéciaux",China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes del Japón - China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes la Unión Europea - Informes de los Grupos Especiales,2015-02-13 00:00:00.000000,,124,141,145,Complete,WT,Public,Short title: China – HP-SSST (Japan)/ China – HP-SSST (EU). 1. Introduction -- 2. Factual aspects -- 3. Arguments of the parties -- 4. Arguments of the thirds parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendations.,DS460,Panel report,Normal Report,stainless steel tubes,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/130358/q/WT/DS/454R.pdf
135150,15-5372,WT/DS454/AB/R ; WT/DS460/AB/R,,China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes ("HP-SSST") from Japan – AB-2015-4 - China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes ("HP-SSST") from the European Union – AB-2015-5 – Reports of the Appellate Body,"Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance du Japon – AB-2015-4 - Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance l'Union européenne – AB-2015-5 - Rapports de l'Organe d'appel",China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes del Japón – AB-2015-5 - China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes la Unión Europea – AB-2015-5 - Informes del Órgano de Apelación,2015-10-14 00:00:00.000000,,107,123,126,Complete,WT,Public,Short title: China – HP-SSST (Japan)/ China – HP-SSST (EU). 1. Introduction -- 2. Arguments of the participants -- 3. Arguments of the third participants -- 4. Issues raised in these appeals -- 5. Analysis of the Appellate Body -- 6. Findings and conclusions in the Appellate Body report WT/DS454/AB/R -- 6. Findings and conclusions in the Appellate Body report WT/DS460/AB/R.,DS454,Appellate Body report,Normal Report,stainless steel tubes,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/135150/q/WT/DS/454ABR.pdf
135150,15-5372,WT/DS454/AB/R ; WT/DS460/AB/R,,China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes ("HP-SSST") from Japan – AB-2015-4 - China - Measures Imposing Anti-Dumping Duties on High-Performance Stainless Steel Seamless Tubes ("HP-SSST") from the European Union – AB-2015-5 – Reports of the Appellate Body,"Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance du Japon – AB-2015-4 - Chine - Mesures imposant des droits antidumping sur les tubes, sans soudure, en acier inoxydable haute performance (""HP-SSST"") en provenance l'Union européenne – AB-2015-5 - Rapports de l'Organe d'appel",China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes del Japón – AB-2015-5 - China - Medidas por las que se imponen derechos antidumping a los tubos sin soldadura (sin costura) de acero inoxidable para altas prestaciones procedentes la Unión Europea – AB-2015-5 - Informes del Órgano de Apelación,2015-10-14 00:00:00.000000,,107,123,126,Complete,WT,Public,Short title: China – HP-SSST (Japan)/ China – HP-SSST (EU). 1. Introduction -- 2. Arguments of the participants -- 3. Arguments of the third participants -- 4. Issues raised in these appeals -- 5. Analysis of the Appellate Body -- 6. Findings and conclusions in the Appellate Body report WT/DS454/AB/R -- 6. Findings and conclusions in the Appellate Body report WT/DS460/AB/R.,DS460,Appellate Body report,Normal Report,stainless steel tubes,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/135150/q/WT/DS/454ABR.pdf
227788,16-1756,WT/DS473/R,,European Union - Anti-Dumping Measures on Biodiesel from Argentina - Report of the Panel,Union européenne - Mesures antidumping visant le biodiesel en provenance d'Argentine - Rapport du Groupe spécial,Unión Europea - Medidas antidumping sobre el biodiésel procedente de la Argentina - Informe del Grupo Especial,2016-03-29 00:00:00.000000,,154,173,177,Complete,WT,Public,"Short title: EU — Biodiesel.
1. Introduction -- 2. Factual aspects and measures at issue-- 3. Parties' requests for finding and recommendations -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendation. 
",DS473,Panel report,Normal Report,diesel,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/227788/q/WT/DS/473R.pdf
132935,15-3266,WT/DS468/R,,Ukraine - Definitive Safeguard Measures on Certain Passenger Cars - Report of the Panel,Ukraine - Mesures de sauvegarde définitives visant certains véhicules automobiles pour le transport de personnes - Rapport du Groupe spécial,Ucrania - Medidas de salvaguardia definitivas sobre determinados vehículos automóviles para el transporte de personas - Informe del Grupo Especial,2015-06-26 00:00:00.000000,,136,154,155,Complete,WT,Public,Short title: Ukraine – Passenger Cars. 1. Introduction -- 2. Factual aspects -- 3. Parties' request for finding and recommandations -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendations.,DS468,Panel report,Normal Report,motor vehicles (passenger),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/132935/q/WT/DS/468R.pdf
227434,16-1426,WT/DS464/R,,United States - Anti-Dumping and Countervailing Measures on Large Residential Washers from Korea - Report of the Panel,États-Unis - Mesures antidumping et mesures compensatoires visant les gros lave linge à usage domestique en provenance de Corée - Rapport du Groupe spécial,Estados Unidos - Medidas antidumping y compensatorias sobre lavadoras de gran capacidad para uso doméstico procedentes de Corea - Informe del Grupo Especial ,2016-03-11 00:00:00.000000,,124,141,139,Complete,WT,Public,"Short title: US – Washing Machines.
1. Introduction -- 2. Factual aspects -- 3. Partie's requests for finding and recommendations -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendation(s).",DS464,Panel report,Normal Report,machines (washing),https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/227434/q/WT/DS/464R.pdf
225330,15-6254,WT/DS461/R,,"Colombia - Measures Relating to the Importation of Textiles, Apparel and Footwear - Report of the Panel","Colombie - Mesures visant les importations de textiles, vêtements et chaussures - Rapport du Groupe spécial","Colombia - Medidas relativas a la importacíon de textiles, prendas de vestir y calzado - Informe del Grupo Especial",2015-11-27 00:00:00.000000,,130,141,141,Complete,WT,Public,"Short title: Colombia — Textiles.
1. Introduction -- 2. The measure at issue -- 3. Parties' requests for findings, recommendations and suggestions -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendations.",DS461,Panel report,Normal Report,textiles,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/225330/q/WT/DS/461R.pdf
225330,15-6254,WT/DS461/R,,"Colombia - Measures Relating to the Importation of Textiles, Apparel and Footwear - Report of the Panel","Colombie - Mesures visant les importations de textiles, vêtements et chaussures - Rapport du Groupe spécial","Colombia - Medidas relativas a la importacíon de textiles, prendas de vestir y calzado - Informe del Grupo Especial",2015-11-27 00:00:00.000000,,130,141,141,Complete,WT,Public,"Short title: Colombia — Textiles.
1. Introduction -- 2. The measure at issue -- 3. Parties' requests for findings, recommendations and suggestions -- 4. Arguments of the parties -- 5. Arguments of the third parties -- 6. Interim review -- 7. Findings -- 8. Conclusions and recommendations.",DS461,Panel report,Normal Report,footwear,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/225330/q/WT/DS/461R.pdf
229186,16-3060,WT/DS461/AB/R,,"Colombia - Measures Relating to the Importation of Textiles, Apparel and Footwear – AB-2016-1 - Report of the Appellate Body ","Colombie - Mesures visant les importations de textiles, vêtements et chaussures - AB-2016-1 - Rapport de l'Organe d'appel","Colombia - Medidas relativas a la importacíon de textiles, prendas de vestir y calzado - AB-2016-1 - Informe del Órgano de Apelación",2016-06-07 00:00:00.000000,,52,56,57,Complete,WT,Public,"Short title: Colombia — Textiles. 
1. Introduction -- 2. Arguments of the participants -- 3. Arguments of the third participants -- 4. Issues raised in this appeal -- 5. Analysis of the Appellate Body -- 6. Findings and conclusions -- Appendix.",DS461,Appellate Body report,Normal Report,textiles,https://docs.wto.org/dol2fe/Pages/FE_Search/DDFDocuments/229186/q/WT/DS/461ABR.pdf
